Month,Employee #,Filled Position Description,Filled FTE Percent,Current Salary
April-18,1981.0,DETECTIVE 1,1.0,81480.0
April-18,2055.0,POLICE OFFICER,1.0,75768.0
April-18,3916.0,POLICE OFFICER,1.0,73934.0
April-18,1156.0,POLICE SGT.,1.0,86702.0
April-18,2936.0,POLICE OFFICER,1.0,78823.0
April-18,3642.0,POLICE OFFICER,1.0,68435.0
April-18,3275.0,POLICE SGT.,1.0,81325.0
April-18,3113.0,DETECTIVE 1,1.0,79555.0
April-18,9379.0,POLICE OFFICER,1.0,56058.0
April-18,1102.0,POLICE OFFICER,1.0,73934.0
April-18,9375.0,POLICE OFFICER,1.0,56058.0
April-18,2702.0,POLICE SGT.,1.0,81997.0
April-18,3951.0,POLICE OFFICER,1.0,75768.0
April-18,2015.0,DETECTIVE 1,1.0,81480.0
April-18,1329.0,DETECTIVE 1,1.0,82122.0
April-18,3077.0,POLICE OFFICER,1.0,78212.0
April 2018,,,,
April-18,3944.0,POLICE OFFICER,1.0,73934.0
April-18,6382.0,POLICE OFFICER,1.0,59232.0
April-18,2930.0,POLICE OFFICER,1.0,73934.0
April-18,2866.0,POLICE INVESTIGATOR,1.0,83405.0
April-18,3789.0,DETECTIVE 1,1.0,83405.0
April-18,1135.0,POLICE OFFICER,1.0,76378.0
April-18,3769.0,POLICE OFFICER,1.0,78823.0
April-18,7940.0,POLICE OFFICER,1.0,57527.0
April-18,2008.0,POLICE OFFICER,1.0,76378.0
April-18,2502.0,DETECTIVE 1,1.0,82763.0
April-18,4138.0,POLICE SGT.,1.0,86702.0
April-18,3554.0,POLICE LT.,1.0,91367.0
April-18,2481.0,POLICE LT.,1.0,92197.0
April-18,3223.0,POLICE OFFICER,1.0,75157.0
April-18,2563.0,POLICE LT.,1.0,99349.0
April-18,10700.0,POLICE OFFICER,1.0,56058.0
April-18,1483.0,POLICE OFFICER,1.0,73934.0
April-18,2908.0,POLICE SGT.,1.0,83342.0
April-18,4166.0,DETECTIVE 1,1.0,79555.0
April-18,2210.0,POLICE OFFICER,1.0,78212.0
April-18,2195.0,DETECTIVE 1,1.0,82122.0
April-18,1773.0,POLICE OFFICER,1.0,73935.0
April-18,4132.0,POLICE OFFICER,1.0,76378.0
April-18,3884.0,POLICE INVESTIGATOR,1.0,82122.0
April-18,6372.0,POLICE OFFICER,1.0,59232.0
April-18,3100.0,POLICE OFFICER,1.0,73934.0
April-18,2870.0,POLICE OFFICER,1.0,75768.0
April-18,3076.0,POLICE OFFICER,1.0,76378.0
April-18,3791.0,POLICE OFFICER,1.0,73934.0
April-18,2236.0,POLICE OFFICER,1.0,73934.0
April-18,2215.0,POLICE OFFICER,1.0,73934.0
April-18,3294.0,POLICE OFFICER,1.0,73934.0
April-18,9368.0,POLICE OFFICER,1.0,56058.0
April-18,3203.0,POLICE INVESTIGATOR,1.0,82122.0
April-18,3827.0,POLICE INVESTIGATOR,1.0,79555.0
April-18,3229.0,POLICE LT.,1.0,98462.0
April-18,10684.0,POLICE OFFICER,1.0,56058.0
April-18,3460.0,POLICE INVESTIGATOR,1.0,77631.0
April-18,4173.0,POLICE OFFICER,1.0,73934.0
April-18,3242.0,POLICE OFFICER,1.0,80045.0
April-18,3247.0,POLICE SGT.,1.0,86702.0
April-18,2545.0,POLICE OFFICER,1.0,73934.0
April-18,10685.0,POLICE OFFICER,1.0,56058.0
April-18,2872.0,POLICE OFFICER,1.0,76378.0
April-18,10686.0,POLICE OFFICER,1.0,56058.0
April-18,1642.0,DETECTIVE 1,1.0,83405.0
April-18,2369.0,POLICE SGT.,1.0,87374.0
April-18,2069.0,DETECTIVE 1,1.0,82122.0
April-18,1161.0,DETECTIVE 1,1.0,83405.0
April-18,3150.0,POLICE CAPT,1.0,113096.0
April-18,2987.0,POLICE SGT.,1.0,86030.0
April-18,1823.0,POLICE OFFICER,1.0,78212.0
April-18,1106.0,POLICE OFFICER,1.0,77601.0
April-18,3891.0,POLICE OFFICER,1.0,73934.0
April-18,2292.0,POLICE OFFICER,1.0,78212.0
April-18,1433.0,POLICE SGT.,1.0,88046.0
April-18,4056.0,POLICE OFFICER,1.0,78212.0
April-18,10687.0,POLICE OFFICER,1.0,56058.0
April-18,2703.0,DETECTIVE 1,1.0,82122.0
April-18,1027.0,POLICE LT.,1.0,99349.0
April-18,3387.0,POLICE LT.,1.0,97575.0
April-18,3296.0,POLICE OFFICER,1.0,76378.0
April-18,3007.0,POLICE INVESTIGATOR,1.0,81480.0
April-18,3803.0,POLICE OFFICER,1.0,78823.0
April-18,1934.0,POLICE CAPT,1.0,113096.0
April-18,1876.0,POLICE OFFICER,1.0,68435.0
April-18,2293.0,POLICE OFFICER,1.0,76990.0
April-18,10699.0,POLICE OFFICER,1.0,56058.0
April-18,2019.0,POLICE OFFICER,1.0,68435.0
April 2018,,,,
April-18,1210.0,POLICE OFFICER,1.0,79434.0
April-18,7935.0,POLICE OFFICER,1.0,57527.0
April-18,3905.0,POLICE OFFICER,1.0,80045.0
April-18,1075.0,POLICE SGT.,1.0,84686.0
April-18,3649.0,POLICE OFFICER,1.0,75768.0
April-18,2135.0,POLICE SGT.,1.0,84686.0
April-18,1484.0,POLICE INVESTIGATOR,1.0,80838.0
April-18,1512.0,POLICE OFFICER,1.0,73934.0
April-18,3232.0,DETECTIVE 1,1.0,82763.0
April-18,3599.0,POLICE OFFICER,1.0,79434.0
April-18,4169.0,POLICE OFFICER,1.0,73934.0
April-18,4141.0,POLICE OFFICER,1.0,79434.0
April-18,3115.0,POLICE OFFICER,1.0,76378.0
April-18,2864.0,POLICE INVESTIGATOR,1.0,77631.0
April-18,7941.0,POLICE OFFICER,1.0,57527.0
April-18,2634.0,POLICE OFFICER,1.0,75768.0
April-18,2905.0,POLICE OFFICER,1.0,73934.0
April-18,2674.0,DETECTIVE 1,1.0,81480.0
April-18,3757.0,POLICE LT.,1.0,93998.0
April-18,1269.0,POLICE OFFICER,1.0,79434.0
April-18,1526.0,POLICE OFFICER,1.0,75768.0
April-18,2555.0,DETECTIVE 1,1.0,79555.0
April-18,3815.0,POLICE OFFICER,1.0,73934.0
April-18,3480.0,POLICE OFFICER,1.0,73934.0
April-18,3658.0,POLICE OFFICER,1.0,73934.0
April-18,9361.0,POLICE OFFICER,1.0,56058.0
April-18,2490.0,POLICE OFFICER,1.0,78212.0
April-18,3335.0,DETECTIVE 1,1.0,83405.0
April-18,7936.0,POLICE OFFICER,1.0,57527.0
April-18,3372.0,POLICE SGT.,1.0,87374.0
April-18,1848.0,POLICE OFFICER,1.0,76378.0
April-18,4107.0,DETECTIVE 1,1.0,82763.0
April-18,1758.0,POLICE OFFICER,1.0,78212.0
April-18,2534.0,DETECTIVE 1,1.0,81480.0
April-18,1508.0,POLICE OFFICER,1.0,75768.0
April-18,1213.0,DETECTIVE SARGEANT,1.0,89391.0
April-18,3078.0,POLICE OFFICER,1.0,73934.0
April-18,3995.0,POLICE OFFICER,1.0,73934.0
April-18,3059.0,POLICE OFFICER,1.0,75768.0
April-18,1319.0,POLICE OFFICER,1.0,81267.0
April-18,10694.0,POLICE OFFICER,1.0,56058.0
April-18,3441.0,POLICE OFFICER,1.0,75768.0
April-18,2208.0,POLICE SGT.,1.0,86702.0
April-18,1310.0,DETECTIVE 1,1.0,82122.0
April-18,1131.0,DETECTIVE 1,1.0,79555.0
April-18,1285.0,POLICE SGT.,1.0,85358.0
April-18,7950.0,POLICE OFFICER,1.0,57527.0
April-18,3672.0,POLICE OFFICER,1.0,76378.0
April-18,9369.0,POLICE OFFICER,1.0,56058.0
April-18,4165.0,POLICE OFFICER,1.0,73934.0
April-18,3044.0,POLICE OFFICER,1.0,78212.0
April-18,3895.0,POLICE SGT.,1.0,86702.0
April-18,4073.0,POLICE OFFICER,1.0,75768.0
April-18,2118.0,POLICE OFFICER,1.0,81267.0
April-18,3551.0,DETECTIVE 1,1.0,83405.0
April-18,2095.0,POLICE OFFICER,1.0,78823.0
April-18,2375.0,POLICE OFFICER,1.0,75768.0
April-18,2975.0,POLICE OFFICER,1.0,79434.0
April-18,3429.0,DETECTIVE 1,1.0,82763.0
April-18,3707.0,DETECTIVE 1,1.0,83405.0
April-18,2741.0,POLICE OFFICER,1.0,75768.0
April-18,1223.0,POLICE SGT.,1.0,87374.0
April-18,1066.0,DETECTIVE 1,1.0,82122.0
April-18,3994.0,POLICE SGT.,1.0,84014.0
April-18,4093.0,DETECTIVE 1,1.0,79555.0
April-18,2396.0,POLICE OFFICER,1.0,73934.0
April-18,2536.0,POLICE OFFICER,1.0,75768.0
April-18,2175.0,POLICE OFFICER,1.0,78212.0
April-18,1239.0,POLICE LT.,1.0,93998.0
April-18,2449.0,POLICE LT.,1.0,99349.0
April-18,3842.0,POLICE OFFICER,1.0,73934.0
April-18,9370.0,POLICE OFFICER,1.0,56058.0
April-18,4163.0,POLICE OFFICER,1.0,73934.0
April-18,3949.0,DETECTIVE 1,1.0,83405.0
April-18,3961.0,POLICE OFFICER,1.0,80045.0
April-18,1245.0,DETECTIVE 1,1.0,85971.0
April-18,1114.0,POLICE INVESTIGATOR,1.0,85971.0
April-18,2839.0,POLICE OFFICER,1.0,78212.0
April-18,4063.0,DETECTIVE 1,1.0,77631.0
April-18,2020.0,POLICE SGT.,1.0,87374.0
April-18,1569.0,POLICE OFFICER,1.0,73323.0
April-18,7943.0,POLICE OFFICER,1.0,57527.0
April-18,3990.0,POLICE OFFICER,1.0,77601.0
April-18,1516.0,POLICE OFFICER,1.0,73934.0
April-18,1293.0,POLICE OFFICER,1.0,77601.0
April-18,3270.0,POLICE CAPT,1.0,113096.0
April-18,1004.0,DETECTIVE 1,1.0,85971.0
April-18,1593.0,POLICE OFFICER,1.0,77601.0
April-18,1477.0,POLICE LT.,1.0,99349.0
April-18,9371.0,POLICE OFFICER,1.0,56058.0
April-18,3897.0,POLICE OFFICER,1.0,73934.0
April-18,3367.0,POLICE CAPT,1.0,113096.0
April-18,6373.0,POLICE OFFICER,1.0,59232.0
April-18,3634.0,POLICE OFFICER,1.0,79434.0
April-18,2346.0,POLICE OFFICER,1.0,78823.0
April-18,2539.0,POLICE OFFICER,1.0,75768.0
April-18,6383.0,POLICE OFFICER,1.0,59232.0
April-18,2054.0,POLICE LT.,1.0,98462.0
April-18,1280.0,POLICE SGT.,1.0,86030.0
April 2018,,,,
April-18,1529.0,DETECTIVE 1,1.0,77631.0
April-18,2550.0,POLICE OFFICER,1.0,73934.0
April-18,2996.0,POLICE SGT.,1.0,87374.0
April-18,2376.0,POLICE SGT.,1.0,86030.0
April-18,2477.0,POLICE SGT.,1.0,86030.0
April-18,1162.0,POLICE OFFICER,1.0,75768.0
April-18,2190.0,POLICE OFFICER,1.0,77601.0
April-18,9362.0,POLICE OFFICER,1.0,56058.0
April-18,2064.0,POLICE SGT.,1.0,84014.0
April-18,2001.0,POLICE OFFICER,1.0,78823.0
April-18,7945.0,POLICE OFFICER,1.0,57527.0
April-18,3889.0,POLICE OFFICER,1.0,75768.0
April-18,1339.0,POLICE OFFICER,1.0,73323.0
April-18,2470.0,POLICE SGT.,1.0,83342.0
April-18,2984.0,POLICE OFFICER,1.0,70268.0
April-18,3819.0,POLICE OFFICER,1.0,73934.0
April-18,3741.0,POLICE INVESTIGATOR,1.0,83405.0
April-18,6384.0,POLICE OFFICER,1.0,59232.0
April-18,1665.0,POLICE OFFICER,1.0,73934.0
April-18,4164.0,POLICE OFFICER,1.0,73934.0
April-18,2351.0,POLICE OFFICER,1.0,73934.0
April-18,1254.0,POLICE OFFICER,1.0,75768.0
April-18,3831.0,POLICE OFFICER,1.0,78212.0
April-18,3662.0,DETECTIVE 1,1.0,82763.0
April-18,2529.0,POLICE CAPT,1.0,112086.0
April-18,10688.0,POLICE OFFICER,1.0,56058.0
April-18,1819.0,POLICE OFFICER,1.0,75768.0
April-18,1307.0,POLICE OFFICER,1.0,77601.0
April-18,4041.0,POLICE OFFICER,1.0,73934.0
April-18,1770.0,POLICE OFFICER,1.0,72101.0
April-18,3034.0,POLICE OFFICER,1.0,78823.0
April-18,7954.0,POLICE OFFICER,1.0,57527.0
April-18,3003.0,POLICE CHIEF,1.0,157101.0
April-18,1434.0,POLICE OFFICER,1.0,75768.0
April-18,10689.0,POLICE OFFICER,1.0,56058.0
April-18,3714.0,POLICE OFFICER,1.0,79434.0
April-18,4009.0,POLICE OFFICER,1.0,79434.0
April-18,3809.0,POLICE OFFICER,1.0,78212.0
April-18,2325.0,POLICE OFFICER,1.0,76990.0
April-18,1714.0,POLICE LT.,1.0,97575.0
April-18,6375.0,POLICE OFFICER,1.0,59232.0
April-18,3647.0,POLICE OFFICER,1.0,78823.0
April-18,1076.0,POLICE OFFICER,1.0,77601.0
April-18,2166.0,POLICE LT.,1.0,98462.0
April-18,4142.0,POLICE OFFICER,1.0,78212.0
April 2018,,,,
April-18,1070.0,POLICE CAPT,1.0,113096.0
April-18,4128.0,POLICE OFFICER,1.0,79434.0
April-18,3750.0,POLICE OFFICER,1.0,76378.0
April-18,2479.0,POLICE OFFICER,1.0,72712.0
April-18,6315.0,POLICE PROPERTY CLK2,1.0,48350.0
April-18,6198.0,ADMIN CLK 1,1.0,49726.0
April-18,1441.0,PKG ENFC OFF,1.0,55741.0
April-18,2608.0,AUTO SVS WKR,1.0,57469.0
April-18,2671.0,PKG ENFC OFF,1.0,60669.0
April-18,3087.0,PKG ENFC OFF,1.0,57329.0
April-18,1965.0,PROGRAM ASST 1,1.0,58821.0
April-18,3808.0,PKG ENFC OFF,1.0,57329.0
April-18,2061.0,POLICE RCDS SVS CLK,1.0,49517.0
April-18,1872.0,POLICE RPT TYPIST 2,1.0,49517.0
April-18,2225.0,CLERK-TYP 2,1.0,46742.0
April 2018,,,,
April-18,10404.0,CLERK-TYP 1-20,1.0,37369.0
April-18,4104.0,PKG ENFC OFF,1.0,60669.0
April-18,3494.0,POLICE RPT TYPIST 2,1.0,53363.0
April-18,2248.0,POLICE RPT TYPIST 2,1.0,49517.0
April-18,10279.0,CLERK-TYP 1-20,1.0,38473.0
April-18,2733.0,POLICE RPT TYPIST 2,1.0,50959.0
April-18,9719.0,POLICE PROPERTY CLK 1-16,1.0,49912.0
April-18,2617.0,POLICE RPT TYPIST 2,1.0,51920.0
April-18,2463.0,PKG ENFC OFF,1.0,58999.0
April-18,4021.0,POLICE RPT TYPIST 2,1.0,53363.0
April-18,2355.0,PKG ENFC OFF,1.0,57329.0
April 2018,,,,
April-18,9033.0,POLICE RCDS SVS CLK,1.0,44226.0
April-18,3776.0,POLICE RCDS SVS CLK,1.0,53843.0
April-18,3386.0,POLICE PROPERTY CLK-16,1.0,57469.0
April-18,2147.0,PKG ENFC OFF,1.0,57329.0
April-18,2907.0,ADMIN ASST,1.0,58941.0
April-18,1726.0,CLERK-TYP 2,1.0,46742.0
April-18,1043.0,POLICE RPT TYPIST 2,1.0,48326.0
April-18,3947.0,PKG ENFC OFF,1.0,61782.0
April-18,3830.0,POLICE RCDS SVS CLK,1.0,50959.0
April-18,2553.0,POLICE RPT TYPIST 2,1.0,49517.0
April-18,10227.0,POLICE RPT TYPIST 1-20,1.0,41019.0
April-18,1267.0,POLICE ADM SERVS MGR,1.0,107908.0
April-18,3510.0,PROGRAM ASST 1,1.0,58821.0
April-18,2495.0,ADMIN CLK 1,1.0,51218.0
April-18,2053.0,PKG ENFC OFF,1.0,60113.0
April-18,1751.0,ADMIN CLK 1,1.0,54698.0
April-18,1221.0,POLICE PROPERTY CLK-16,1.0,52851.0
April-18,2378.0,CLERK-TYP 2,1.0,49011.0
April-18,9958.0,POLICE RPT TYPIST 1-20,1.0,41019.0
April-18,3259.0,POLICE RCDS SVS CLK,1.0,53363.0
April-18,1634.0,CLERK-TYP 2,1.0,48104.0
April-18,1580.0,PROGRAM ASST 1,1.0,55670.0
April-18,2134.0,CLERK-TYP 2,1.0,49465.0
April-18,2002.0,PKG ENFC OFF,1.0,60669.0
April-18,3093.0,POLICE RPT TYPIST 2,1.0,50959.0
April-18,1690.0,PKG ENFC OFF,1.0,61782.0
April-18,2173.0,PKG ENFC OFF,1.0,61782.0
April-18,1172.0,CLERK-TYP 2,1.0,49919.0
April-18,3746.0,PROGRAM ASST 1,1.0,58295.0
April-18,1393.0,PKG ENFC OFF,1.0,62339.0
April-18,7448.0,POLICE PROPERTY CLK,1.0,51312.0
April-18,2395.0,POLICE RPT TYPIST 2-20,1.0,49517.0
April-18,5959.0,POLICE RPT TYPIST 2,1.0,46919.0
April-18,2179.0,PKG ENFC OFF,1.0,61782.0
April-18,7538.0,PKG ENFC OFF,1.0,54117.0
April-18,2273.0,PKG ENFC OFF,1.0,62339.0
April-18,3343.0,PKG ENFC OFF,1.0,62339.0
April-18,10230.0,CROSSING GUARD SUPV,0.85,43440.0
April-18,2980.0,CROSSING GUARD SUPV,0.85,52677.0
April-18,2912.0,TRANS OPERATOR,1.0,57216.0
April-18,3788.0,TRANS OPERATOR,1.0,61105.0
April-18,2649.0,TRANS OPERATOR,1.0,61660.0
April-18,3444.0,TRANS OPERATOR,1.0,59994.0
April-18,7900.0,TRANS OPERATOR,1.0,49994.0
April-18,9192.0,TRANS CLASS C MECH-ENTRY-41,1.0,43917.0
April-18,7927.0,TRANS OPERATOR,1.0,47218.0
April-18,1733.0,TRANS OPERATOR,1.0,58883.0
April-18,2392.0,TRANS OPERATOR,1.0,58883.0
April-18,3722.0,TRANS OPERATOR,1.0,62216.0
April-18,2159.0,TRANS OPERATOR,1.0,61105.0
April-18,2965.0,TRANS BLD MT-FOREMAN,1.0,82476.0
April-18,3863.0,TRANS OPERATOR,1.0,62216.0
April 2018,,,,
April-18,7508.0,TRANS OPERATOR,1.0,49994.0
April 2018,,,,
April-18,4100.0,TRANS OPERATOR,1.0,60549.0
April-18,3351.0,TRANS OPER SUPER,1.0,80038.0
April-18,1074.0,TRANS MAINT SUPERV,1.0,74898.0
April-18,1944.0,TRANS OPERATOR,1.0,61660.0
April-18,1097.0,TRANS PLANNER 2,1.0,75632.0
April-18,1518.0,TRANS OPERATOR,1.0,58883.0
April-18,1044.0,TRANS OPERATOR,1.0,57216.0
April-18,2331.0,TRANS OPERATOR,1.0,61660.0
April-18,1087.0,TRANS CLASS A MECH,1.0,61137.0
April 2018,,,,
April-18,1652.0,TRANS OPERATOR,1.0,58883.0
April-18,1953.0,TRANS OPERATOR,1.0,61660.0
April-18,3324.0,TRANS OPERATOR,1.0,62216.0
April-18,1302.0,TRANS OPERATOR,1.0,61660.0
April-18,1306.0,TRANS OPERATOR,1.0,57216.0
April-18,1999.0,TRANS OPERATOR,1.0,62216.0
April 2018,,,,
April-18,2393.0,TRANS CLASS A MECH,1.0,61137.0
April-18,10273.0,TRANS OPER SUPER,1.0,64373.0
April-18,1353.0,TRANS OPERATOR,1.0,61660.0
April-18,3912.0,TRANS OPERATOR,1.0,57216.0
April-18,10914.0,TRANS CLASS C MECH-ENTRY-41,1.0,38750.0
April-18,2244.0,TRANS OPERATOR,1.0,57216.0
April-18,3773.0,TRANS SERVICE WKR,0.5,27149.0
April-18,3245.0,TRANS OPERATOR,1.0,60549.0
April-18,3580.0,TRANS OPERATOR,1.0,57216.0
April-18,4035.0,TRANS OPER MGR,1.0,95508.0
April-18,1804.0,TRANS CLASS A MECH,1.0,61137.0
April-18,1723.0,TRANS OPERATOR,1.0,61660.0
April-18,1193.0,TRANS OPERATOR,1.0,62216.0
April-18,1468.0,TRANS CLASS B MECH,1.0,57123.0
April-18,2453.0,TRANS CUST SERVS REP,1.0,50780.0
April-18,1807.0,TRANS OPERATOR,1.0,55550.0
April-18,2972.0,TRANS OPERATOR,1.0,57216.0
April-18,1231.0,TRANS OPERATOR,1.0,58883.0
April-18,1164.0,TRANS CUST SERVS REP,1.0,50780.0
April-18,6249.0,TRANS OPERATOR,1.0,55550.0
April 2018,,,,
April-18,1544.0,TRANS OPER GEN SUPV,1.0,87184.0
April-18,3170.0,TRANS OPERATOR,1.0,61660.0
April 2018,,,,
April-18,1747.0,TRANS OPERATOR,1.0,62216.0
April-18,7923.0,TRANS OPERATOR,1.0,47218.0
April-18,3217.0,TRANS OPERATOR,1.0,60549.0
April-18,1888.0,TRANS SCHED PLANNER,1.0,83247.0
April-18,1170.0,TRANS OPERATOR,1.0,62216.0
April-18,3048.0,TRANS OPERATOR,1.0,57216.0
April-18,6250.0,TRANS OPERATOR,1.0,55550.0
April-18,2381.0,TRANS SERVICE WKR,1.0,46101.0
April-18,1997.0,TRANS OPERATOR,1.0,57216.0
April 2018,,,,
April-18,3239.0,TRANS OPERATOR,1.0,58883.0
April-18,8138.0,TRANS OPERATOR,0.3,14165.0
April-18,1588.0,TRANS OPERATOR,1.0,58883.0
April-18,1374.0,TRANS OPERATOR,1.0,57216.0
April-18,2353.0,TRANS MAINT SUPERV,1.0,77101.0
April-18,7933.0,TRANS OPERATOR,1.0,47218.0
April-18,2407.0,TRANS OPERATOR,1.0,57216.0
April-18,8140.0,TRANS OPERATOR,1.0,47218.0
April-18,1775.0,TRANS OPERATOR,1.0,62216.0
April-18,10658.0,TRANS OPERATOR,0.3,13332.0
April-18,1878.0,TRANS OPERATOR,1.0,55550.0
April-18,1262.0,TRANS OPERATOR,1.0,57216.0
April-18,2770.0,TRANS OPERATOR,1.0,62216.0
April 2018,,,,
April-18,1746.0,TRANS OPERATOR,1.0,62216.0
April-18,8184.0,PARA PROG MGR,1.0,84583.0
April-18,3369.0,TRANS MAINT SUPERV,1.0,82241.0
April-18,2780.0,TRANS PARTS SPEC,1.0,55042.0
April-18,3159.0,TRANS OPER SUPER,1.0,81506.0
April-18,8953.0,TRANS OPERATOR,1.0,47218.0
April-18,1453.0,TRANS OPERATOR,1.0,62216.0
April-18,3171.0,TRANS OPERATOR,1.0,61105.0
April-18,8281.0,TRANS BUS CLEANER,1.0,41697.0
April-18,7905.0,TRANS OPERATOR,1.0,49994.0
April-18,8185.0,TRANS GRAPHICS TECH,1.0,44460.0
April-18,4946.0,TRANS SERVICE WKR,1.0,51224.0
April-18,2635.0,TRANS OPERATOR,1.0,57216.0
April 2018,,,,
April-18,1902.0,TRANS PARTS SUPER,1.0,72098.0
April-18,1363.0,TRANS OPERATOR,1.0,57216.0
April-18,6279.0,TRANS ACCT CLK 1,1.0,51241.0
April-18,3737.0,TRANS OPERATOR,1.0,59994.0
April-18,1182.0,TRANS OPERATOR,1.0,62216.0
April 2018,,,,
April-18,2106.0,TRANS OPERATOR,1.0,61660.0
April-18,3042.0,TRANS OPERATOR,1.0,61660.0
April-18,3228.0,TRANS CUST SERVS REP,1.0,51241.0
April-18,2497.0,TRANS OPERATOR,1.0,58883.0
April 2018,,,,
April 2018,,,,
April-18,1659.0,TRANS OPERATOR,1.0,57216.0
April-18,6230.0,TRANS OPERATOR,1.0,55550.0
April-18,4171.0,TRANS OPERATOR,1.0,57216.0
April-18,10222.0,TRANS OPER SUPER-44,1.0,64373.0
April-18,2059.0,TRANS OPERATOR,1.0,57216.0
April-18,1371.0,TRANS OPERATOR,1.0,59994.0
April-18,1613.0,TRANS OFF MGR,1.0,61998.0
April-18,2042.0,TRANS OPER GEN SUPV,1.0,84762.0
April-18,3559.0,TRANS OPERATOR,1.0,58883.0
April-18,2074.0,TRANS CLASS B MECH,1.0,57123.0
April-18,2036.0,TRANS CLASS A MECH,1.0,64021.0
April-18,3180.0,TRANS CLASS B MECH,1.0,57123.0
April-18,2765.0,TRANS OPERATOR,1.0,57216.0
April-18,3032.0,TRANS OPERATOR,1.0,62216.0
April-18,2204.0,TRANS OPERATOR,1.0,57216.0
April-18,6251.0,TRANS OPERATOR,1.0,55550.0
April-18,3594.0,TRANS OPERATOR,1.0,57216.0
April-18,10255.0,TRANS CUST SERVS REPR-42 PT,0.5,18465.0
April-18,4185.0,TRANS OPERATOR,1.0,57216.0
April-18,3536.0,TRANS OPERATOR,1.0,57216.0
April-18,2152.0,TRANS OPERATOR,1.0,62216.0
April-18,1357.0,TRANS OPERATOR,1.0,57216.0
April-18,1581.0,TRANS CLASS A MECH,1.0,64598.0
April-18,1749.0,TRANS OPERATOR,1.0,62216.0
April-18,2300.0,TRANS OPERATOR,1.0,47218.0
April-18,3862.0,TRANS OPERATOR,1.0,61660.0
April-18,7906.0,TRANS OPERATOR,1.0,49994.0
April-18,2882.0,TRANS SERVICE WKR,1.0,52760.0
April-18,2768.0,TRANS CLASS A MECH,1.0,64021.0
April-18,3390.0,TRANS CLASS A MECH,1.0,57676.0
April-18,2343.0,TRANS JANITOR,1.0,55322.0
April-18,3057.0,TRANS CLASS B MECH,1.0,55459.0
April-18,2335.0,TRANS OPER OFF COOR,1.0,50527.0
April-18,3360.0,TRANS OPERATOR,1.0,58883.0
April-18,1542.0,TRANS OPERATOR,1.0,57216.0
April-18,1950.0,TRANS OPERATOR,0.3,17165.0
April-18,3164.0,TRANS OPERATOR,1.0,62216.0
April-18,2000.0,TRANS OPER SUPER,1.0,80772.0
April-18,1323.0,TRANS OPERATOR,1.0,59994.0
April-18,3009.0,TRANS OPERATOR,1.0,59994.0
April 2018,,,,
April-18,3376.0,TRANS MAINT SUPERV,1.0,80772.0
April-18,1616.0,TRANS BUS CLEANER,1.0,54942.0
April-18,3218.0,TRANS OPERATOR,1.0,62216.0
April-18,7931.0,TRANS OPERATOR,1.0,47218.0
April-18,3377.0,TRANS OPERATOR,1.0,62216.0
April-18,3821.0,TRANS OPERATOR,1.0,57216.0
April-18,4079.0,TRANS OPERATOR,1.0,60549.0
April-18,3533.0,TRANS OPERATOR,1.0,61105.0
April-18,1116.0,TRANS OPERATOR,1.0,57216.0
April-18,3706.0,TRANS OPERATOR,1.0,57216.0
April-18,2783.0,TRANS OPERATOR,1.0,57216.0
April-18,2099.0,TRANS OPERATOR,1.0,57216.0
April-18,1108.0,TRANS CLASS A MECH,1.0,64021.0
April-18,3385.0,TRANS OPERATOR,1.0,62216.0
April-18,2410.0,TRANS OPERATOR,0.3,18332.0
April-18,2342.0,TRANS MAINT MGR,1.0,103986.0
April-18,1258.0,TRANS OPERATOR,1.0,58883.0
April-18,7924.0,TRANS OPERATOR,1.0,47218.0
April-18,2354.0,TRANS OPERATOR,1.0,57216.0
April-18,1052.0,TRANS OPER SUPER,1.0,75805.0
April-18,8957.0,TRANS SERVICE WKR,1.0,43539.0
April-18,2628.0,TRANS OPERATOR,1.0,62216.0
April-18,2764.0,TRANS OPERATOR,1.0,58883.0
April-18,2421.0,TRANS OPERATOR,1.0,62216.0
April-18,4080.0,TRANS OPERATOR,1.0,57216.0
April-18,8058.0,TRANS OPERATOR,1.0,47218.0
April-18,7928.0,TRANS OPERATOR,1.0,47218.0
April-18,2521.0,TRANS OPERATOR,1.0,61660.0
April-18,8954.0,TRANS OPERATOR,1.0,47218.0
April-18,5504.0,TRANS ACCT CLK 3,1.0,48488.0
April-18,8046.0,TRANS CLASS C MECH,1.0,44838.0
April-18,6246.0,TRANS OPERATOR,1.0,55550.0
April-18,3118.0,TRANS CLASS A MECH,1.0,61137.0
April-18,1855.0,TRANS OPERATOR,1.0,58883.0
April-18,5240.0,TRANS CLASS B MECH,1.0,49913.0
April-18,3135.0,TRANS OPERATOR,1.0,58883.0
April-18,1325.0,TRANS OPERATOR,1.0,57216.0
April-18,1856.0,TRANS OPERATOR,1.0,57216.0
April-18,3414.0,TRANS MAINT SUPERV,1.0,82241.0
April-18,1134.0,TRANS GENERAL MGR,1.0,144273.0
April-18,1623.0,TRANS SERVICE MGR,1.0,116447.0
April-18,2823.0,TRANS MAINT SUPERV,1.0,82241.0
April-18,3469.0,TRANS OPER SUPER,1.0,79304.0
April-18,3037.0,TRANS OPERATOR,1.0,57216.0
April-18,1350.0,TRANS OPERATOR,1.0,61660.0
April-18,4075.0,TRANS CLASS B MECH,1.0,57123.0
