YR,MT,DY,TEMP MAX,TEMP MIN,TEMP AVG,TEMP DEP,TEMP HDD,TEMP CDD,PCPN WTR,SNOW SNW,SNOW DPTH,WIND AVG SPD,WIND MX SPD,WIND 2MIN DIR,SUNSHINE MIN,SUNSHINE PSBL,SKY S-S,SKY WX,PK SPD,PK DR
2017,2017/03,2017/03/13,25,14,20,-13,45,0,0.08,2.5,2,15.3,24,10,M,M,10,19,31,20
2017,2017/03,2017/03/14,25,5,15,-18,50,0,0.00,0.0,3,10.1,20,10,M,M,2,,24,10
2017,2017/03,2017/03/15,32,10,21,-13,44,0,0.00,0.0,3,6.8,14,320,M,M,0,,19,320
2017,2017/03,2017/03/16,39,11,25,-9,40,0,0.06,0,2,5.8,14,170,M,M,4,,19,340
2017,2017/03,2017/03/17,54,32,43,9,22,0,0.10,0,1,8.3,20,290,M,M,9,18,30,280
2017,2017/03,2017/03/18,43,26,35,0,30,0,0,0,0,10.0,18,320,M,M,8,,25,320
2017,2017/03,2017/03/19,52,22,37,2,28,0,0.00,0.0,0,9.1,25,170,M,M,6,,30,160
2017,2017/03,2017/03/20,60,34,47,11,18,0,0.00,0.0,0,6.0,21,50,M,M,5,,24,50
2017,2017/03,2017/03/21,48,26,37,1,28,0,0.00,0.0,0,8.8,20,20,M,M,3,1,29,350
2017,2017/03,2017/03/22,39,17,28,-8,37,0,0.00,0.0,0,7.8,17,40,M,M,2,,21,40
2017,2017/03,2017/03/23,45,26,36,-1,29,0,0.72,0.0,0,14.3,31,160,M,M,10,13,40,130
2017,2017/03,2017/03/24,61,37,49,12,16,0,0,0.0,0,9.7,21,20,M,M,8,18,25,50
2017,2017/03,2017/03/25,39,36,38,0,27,0,0.13,0.0,0,14.4,23,60,M,M,10,1,30,60
2017,2017/03,2017/03/26,46,39,43,5,22,0,0.21,0.0,0,5.6,13,60,M,M,10,12,29,130
2017,2017/03,2017/03/27,48,40,44,6,21,0,0,0.0,0,3.5,12,50,M,M,10,1,M,M
2017,2017/03,2017/03/28,57,37,47,8,18,0,0.00,0.0,0,7.6,14,50,M,M,5,1,20,110
2017,2017/03,2017/03/29,48,30,39,0,26,0,0.20,0.0,0,9.1,22,70,M,M,8,12,33,50
2017,2017/03,2017/03/30,40,36,38,-2,27,0,0.53,0.0,0,16.4,28,70,M,M,10,1,36,40
2017,2017/03,2017/03/31,47,31,39,-1,26,0,0,0.0,0,10.6,23,20,M,M,8,1,27,10
2017,2017/02,2017/02/01,33,11,22,2,43,0,0.00,0.0,4,7.5,17,300,M,M,5,,28,360
2017,2017/02,2017/02/02,18,6,12,-8,53,0,0.00,0.0,4,6.7,15,290,M,M,2,,22,300
2017,2017/02,2017/02/03,22,6,14,-6,51,0,0.00,0.0,4,5.6,13,290,M,M,1,,18,280
2017,2017/02,2017/02/04,30,6,18,-2,47,0,0,0,4,10.2,28,190,M,M,7,,36,190
2017,2017/02,2017/02/05,33,16,25,5,40,0,0.00,0.0,4,4.3,14,330,M,M,6,,19,340
2017,2017/02,2017/02/06,40,13,27,6,38,0,0.00,0.0,4,3.5,9,80,M,M,7,18,12,90
2017,2017/02,2017/02/07,35,27,31,10,34,0,0.25,0.0,3,9.5,18,320,M,M,10,12,31,310
2017,2017/02,2017/02/08,27,11,19,-2,46,0,0.00,0.0,2,9.0,17,340,M,M,7,,21,360
2017,2017/02,2017/02/09,20,7,14,-7,51,0,0.00,0.0,2,7.6,16,320,M,M,2,,24,310
2017,2017/02,2017/02/10,41,19,30,8,35,0,0.00,0.0,2,10.5,24,180,M,M,8,,29,180
2017,2017/02,2017/02/11,42,33,38,16,27,0,0.01,0.0,2,4.0,10,30,M,M,10,1,13,20
2017,2017/02,2017/02/12,40,30,35,13,30,0,0.02,0,1,9.3,26,310,M,M,3,1,40,320
2017,2017/02,2017/02/13,45,24,35,13,30,0,0.00,0.0,0,6.0,15,230,M,M,1,,22,230
2017,2017/02,2017/02/14,46,29,38,15,27,0,0.00,0.0,0,8.7,18,310,M,M,4,,28,320
2017,2017/02,2017/02/15,34,23,29,6,36,0,0.00,0.0,0,9.7,17,340,M,M,6,,23,340
2017,2017/02,2017/02/16,38,26,32,9,33,0,0.00,0.0,0,8.0,17,160,M,M,8,,21,170
2017,2017/02,2017/02/17,60,25,43,19,22,0,0.00,0.0,0,6.1,16,200,M,M,1,,21,190
2017,2017/02,2017/02/18,62,31,47,23,18,0,0.00,0.0,0,3.1,10,220,M,M,2,1,16,230
2017,2017/02,2017/02/19,62,27,45,21,20,0,0.00,0.0,0,3.6,13,160,M,M,4,1,15,170
2017,2017/02,2017/02/20,62,42,52,27,13,0,0.41,0.0,0,10.6,24,160,M,M,7,18,28,160
2017,2017/02,2017/02/21,62,42,52,27,13,0,0.02,0.0,0,4.5,12,170,M,M,6,1,24,210
2017,2017/02,2017/02/22,68,38,53,28,12,0,0.00,0.0,0,9.0,20,200,M,M,2,1,25,200
2017,2017/02,2017/02/23,49,32,41,15,24,0,0.26,0.3,0,12.1,26,50,M,M,8,14,34,50
2017,2017/02,2017/02/24,33,22,28,2,37,0,0.43,0.2,0,16.5,29,50,M,M,10,1346,35,60
2017,2017/02,2017/02/25,25,16,21,-5,44,0,0.04,1.4,2,9.4,20,320,M,M,8,19,28,310
2017,2017/02,2017/02/26,42,20,31,4,34,0,0.00,0.0,1,7.8,15,250,M,M,5,,24,240
2017,2017/02,2017/02/27,49,21,35,8,30,0,0.00,0.0,0,5.8,16,180,M,M,5,,27,80
2017,2017/02,2017/02/28,50,40,45,17,20,0,0.50,0.0,0,6.6,18,320,M,M,10,1235,25,300
2017,2017/01,2017/01/01,36,17,27,8,38,0,0.00,0.0,3,5.3,14,190,M,M,4,,17,210
2017,2017/01,2017/01/02,38,23,31,12,34,0,0,0.0,3,5.8,16,100,M,M,8,128,19,100
2017,2017/01,2017/01/03,34,10,22,3,43,0,0.03,0.0,2,9.5,20,300,M,M,9,12,31,310
2017,2017/01,2017/01/04,11,2,7,-12,58,0,0.00,0.0,2,11.5,17,320,M,M,3,,28,320
2017,2017/01,2017/01/05,7,-2,3,-16,62,0,0,0.1,2,8.3,16,310,M,M,6,,23,310
2017,2017/01,2017/01/06,4,-5,0,-19,65,0,0.00,0.0,2,5.6,14,320,M,M,1,,18,330
2017,2017/01,2017/01/07,13,-3,5,-14,60,0,0.00,0.0,2,6.5,18,310,M,M,1,,25,300
2017,2017/01,2017/01/08,17,-3,7,-12,58,0,0.00,0.0,2,8.1,22,170,M,M,5,,28,170
2017,2017/01,2017/01/09,29,17,23,4,42,0,0.03,0.9,2,8.8,21,160,M,M,10,18,26,170
2017,2017/01,2017/01/10,43,16,30,11,35,0,0.58,0,2,13.1,22,280,M,M,8,1,36,290
2017,2017/01,2017/01/11,32,16,24,6,41,0,0.08,0.4,1,9.7,20,10,M,M,9,146,23,20
2017,2017/01,2017/01/12,21,13,17,-1,48,0,0.03,0.7,2,7.8,16,10,M,M,9,1,22,310
2017,2017/01,2017/01/13,13,4,9,-9,56,0,0,0,2,6.9,13,20,M,M,7,,18,10
2017,2017/01,2017/01/14,27,10,19,1,46,0,0.00,0.0,1,2.3,9,320,M,M,4,1,12,260
2017,2017/01,2017/01/15,33,6,20,2,45,0,0.00,0.0,1,1.6,7,170,M,M,6,1,9,170
2017,2017/01,2017/01/16,34,20,27,9,38,0,0.61,0,1,5.6,13,80,M,M,8,1468,17,80
2017,2017/01,2017/01/17,35,33,34,16,31,0,0.06,0.0,1,4.8,9,360,M,M,10,1,20,220
2017,2017/01,2017/01/18,35,31,33,15,32,0,0.00,0.0,1,7.6,16,210,M,M,8,1,24,210
2017,2017/01,2017/01/19,36,32,34,16,31,0,0.31,0.0,1,5.2,13,70,M,M,10,12,15,70
2017,2017/01,2017/01/20,37,35,36,18,29,0,0.10,0.0,0,5.2,15,70,M,M,10,12,23,130
2017,2017/01,2017/01/21,45,35,40,22,25,0,0,0.0,0,4.6,12,150,M,M,10,12,14,220
2017,2017/01,2017/01/22,41,36,39,21,26,0,0.00,0.0,0,2.7,9,330,M,M,10,12,13,330
2017,2017/01,2017/01/23,40,35,38,19,27,0,0,0.0,0,4.8,10,330,M,M,10,1,14,150
2017,2017/01,2017/01/24,37,32,35,16,30,0,0.12,1.0,0,5.1,16,140,M,M,10,1,23,150
2017,2017/01,2017/01/25,33,31,32,13,33,0,0.63,5.2,2,11.2,17,60,M,M,9,123,28,120
2017,2017/01,2017/01/26,32,27,30,11,35,0,0.01,0.1,4,8.4,16,320,M,M,10,1,26,320
2017,2017/01,2017/01/27,27,20,24,5,41,0,0,0,3,7.2,13,280,M,M,9,8,20,230
2017,2017/01,2017/01/28,27,20,24,5,41,0,0,0,3,7.1,14,300,M,M,7,,20,310
2017,2017/01,2017/01/29,26,13,20,1,45,0,0,0,3,7.4,16,320,M,M,9,,23,320
2017,2017/01,2017/01/30,33,3,18,-1,47,0,0.12,2.0,3,7.5,20,150,M,M,7,1,25,150
2017,2017/01,2017/01/31,37,31,34,14,31,0,0.05,0.7,5,7.4,16,300,M,M,8,1,24,310
2016,2016/12,2016/12/01,41,35,38,10,27,0,0,0.0,0,6.5,14,280,M,M,9,1,20,280
2016,2016/12,2016/12/02,35,30,33,5,32,0,0,0.0,0,5.8,14,310,M,M,10,,19,320
2016,2016/12,2016/12/03,33,29,31,4,34,0,0,0,0,3.5,10,320,M,M,9,,14,310
2016,2016/12,2016/12/04,34,30,32,5,33,0,0.46,5.7,0,8.2,15,160,M,M,10,1,19,170
2016,2016/12,2016/12/05,34,31,33,6,32,0,0.00,0.0,4,9.8,17,150,M,M,10,1,22,180
2016,2016/12,2016/12/06,35,24,30,4,35,0,0.01,0,2,8.5,15,280,M,M,9,16,26,240
2016,2016/12,2016/12/07,24,19,22,-4,43,0,0,0,1,9.2,16,270,M,M,8,,25,280
2016,2016/12,2016/12/08,23,14,19,-6,46,0,0,0.1,1,9.6,17,280,M,M,8,,25,290
2016,2016/12,2016/12/09,24,18,21,-4,44,0,0,0,1,6.2,13,310,M,M,6,,19,310
2016,2016/12,2016/12/10,20,12,16,-8,49,0,0.16,3.8,2,5.7,10,280,M,M,9,18,16,290
2016,2016/12,2016/12/11,28,19,24,0,41,0,0.29,4.2,7,6.0,14,290,M,M,10,1,20,270
2016,2016/12,2016/12/12,25,10,18,-6,47,0,0,0,7,7.3,15,230,M,M,5,1,23,290
2016,2016/12,2016/12/13,13,3,8,-16,57,0,0.00,0.0,6,7.1,14,290,M,M,2,,19,230
2016,2016/12,2016/12/14,15,0,8,-15,57,0,0.00,0.0,5,10.5,21,280,M,M,3,,31,280
2016,2016/12,2016/12/15,10,-5,3,-20,62,0,0.00,0.0,5,5.2,12,310,M,M,5,,18,280
2016,2016/12,2016/12/16,15,7,11,-12,54,0,0.35,3.4,6,7.4,15,150,M,M,10,1,18,140
2016,2016/12,2016/12/17,18,7,13,-9,52,0,0.20,4.0,7,8.5,18,340,M,M,9,19,25,340
2016,2016/12,2016/12/18,7,-8,0,-22,65,0,0,0,9,6.5,16,310,M,M,3,,22,300
2016,2016/12,2016/12/19,14,-6,4,-18,61,0,0.00,0.0,9,11.4,18,200,M,M,1,,24,190
2016,2016/12,2016/12/20,32,14,23,1,42,0,0.00,0.0,8,9.4,18,190,M,M,2,,29,200
2016,2016/12,2016/12/21,37,19,28,7,37,0,0.00,0.0,8,6.3,16,180,M,M,6,,22,200
2016,2016/12,2016/12/22,37,22,30,9,35,0,0.00,0.0,7,5.1,15,330,M,M,3,,23,320
2016,2016/12,2016/12/23,34,22,28,7,37,0,0.17,1.5,7,7.1,15,160,M,M,7,1,19,160
2016,2016/12,2016/12/24,36,33,35,14,30,0,0.00,0.0,8,3.7,14,120,M,M,10,1,16,120
2016,2016/12,2016/12/25,37,32,35,15,30,0,0.28,0.0,7,14.5,25,120,M,M,10,16,33,110
2016,2016/12,2016/12/26,44,22,33,13,32,0,0.11,0,5,11.9,21,230,M,M,5,1,36,230
2016,2016/12,2016/12/27,26,13,20,0,45,0,0,0,3,6.4,16,270,M,M,7,,26,270
2016,2016/12,2016/12/28,37,16,27,7,38,0,0.00,0.0,3,8.0,17,190,M,M,5,,25,190
2016,2016/12,2016/12/29,34,26,30,10,35,0,0,0,3,10.3,22,300,M,M,7,8,33,290
2016,2016/12,2016/12/30,32,20,26,6,39,0,0.00,0.0,3,8.8,18,320,M,M,8,,26,300
2016,2016/12,2016/12/31,33,20,27,7,38,0,0,0,3,5.1,16,320,M,M,4,,23,280
2016,2016/11,2016/11/01,73,47,60,17,5,0,0.00,0.0,0,2.7,13,190,M,M,5,18,18,30
2016,2016/11,2016/11/02,57,43,50,7,15,0,0.24,0.0,0,4.1,10,20,M,M,8,18,12,30
2016,2016/11,2016/11/03,64,36,50,8,15,0,0.00,0.0,0,3.3,14,320,M,M,5,12,18,320
2016,2016/11,2016/11/04,61,36,49,7,16,0,0.00,0.0,0,3.5,10,240,M,M,4,12,16,220
2016,2016/11,2016/11/05,69,42,56,15,9,0,0.00,0.0,0,1.8,8,200,M,M,1,1,11,230
2016,2016/11,2016/11/06,68,37,53,12,12,0,0.00,0.0,0,2.9,9,180,M,M,1,12,12,190
2016,2016/11,2016/11/07,65,38,52,12,13,0,0.00,0.0,0,4.3,13,180,M,M,4,1,16,230
2016,2016/11,2016/11/08,58,38,48,8,17,0,0.01,0.0,0,8.0,18,350,M,M,3,,26,340
2016,2016/11,2016/11/09,57,31,44,4,21,0,0.00,0.0,0,3.9,10,290,M,M,3,,16,210
2016,2016/11,2016/11/10,64,44,54,15,11,0,0.00,0.0,0,7.1,15,240,M,M,0,,23,230
2016,2016/11,2016/11/11,52,28,40,2,25,0,0.00,0.0,0,6.9,18,20,M,M,2,,24,20
2016,2016/11,2016/11/12,50,27,39,1,26,0,0.00,0.0,0,7.2,15,190,M,M,3,,27,250
2016,2016/11,2016/11/13,56,39,48,10,17,0,0.00,0.0,0,9.6,16,220,M,M,4,,26,210
2016,2016/11,2016/11/14,61,38,50,13,15,0,0.00,0.0,0,3.5,10,220,M,M,4,,16,230
2016,2016/11,2016/11/15,55,36,46,10,19,0,0.00,0.0,0,2.2,8,60,M,M,7,1,11,240
2016,2016/11,2016/11/16,57,31,44,8,21,0,0.00,0.0,0,4.4,14,160,M,M,3,128,25,170
2016,2016/11,2016/11/17,70,48,59,23,6,0,0.00,0.0,0,11.4,18,180,M,M,6,,22,180
2016,2016/11,2016/11/18,67,34,51,16,14,0,0,0,0,15.1,29,190,M,M,6,,42,230
2016,2016/11,2016/11/19,35,24,30,-4,35,0,0,0,0,15.8,26,310,M,M,7,1,38,320
2016,2016/11,2016/11/20,32,20,26,-8,39,0,0.00,0.0,0,5.8,14,350,M,M,4,,20,340
2016,2016/11,2016/11/21,38,18,28,-5,37,0,0.00,0.0,0,2.3,9,60,M,M,4,,12,70
2016,2016/11,2016/11/22,42,23,33,0,32,0,0.05,0,0,9.6,20,120,M,M,7,4,25,130
2016,2016/11,2016/11/23,41,36,39,7,26,0,0.18,0.0,0,6.7,16,130,M,M,9,1,21,150
2016,2016/11,2016/11/24,37,34,36,4,29,0,0.00,0.0,0,5.5,14,310,M,M,10,,19,320
2016,2016/11,2016/11/25,39,34,37,6,28,0,0,0.0,0,4.1,10,280,M,M,10,1,16,270
2016,2016/11,2016/11/26,47,36,42,11,23,0,0.00,0.0,0,8.1,18,170,M,M,7,,22,180
2016,2016/11,2016/11/27,41,32,37,7,28,0,0.60,0.0,0,11.4,25,140,M,M,6,18,32,130
2016,2016/11,2016/11/28,50,41,46,16,19,0,0.79,0.0,0,16.1,25,150,M,M,10,1,32,140
2016,2016/11,2016/11/29,48,34,41,12,24,0,0.00,0.0,0,7.3,17,200,M,M,2,,25,210
2016,2016/11,2016/11/30,38,33,36,7,29,0,0,0,0,7.2,14,230,M,M,8,,21,230
2016,2016/10,2016/10/01,62,58,60,6,5,0,0.03,0.0,0,9.4,15,30,M,M,7,1,20,130
2016,2016/10,2016/10/02,63,49,56,2,9,0,0,0.0,0,4.2,13,20,M,M,8,12,16,350
2016,2016/10,2016/10/03,72,45,59,5,6,0,0.00,0.0,0,2.3,13,150,M,M,5,12,24,190
2016,2016/10,2016/10/04,73,54,64,11,1,0,0.00,0.0,0,10.8,22,150,M,M,6,,27,150
2016,2016/10,2016/10/05,73,53,63,10,2,0,0.06,0.0,0,6.7,17,200,M,M,4,18,24,200
2016,2016/10,2016/10/06,70,53,62,10,3,0,0.05,0.0,0,6.2,26,190,M,M,8,138,37,180
2016,2016/10,2016/10/07,67,41,54,2,11,0,0.30,0.0,0,8.3,20,190,M,M,5,13,33,200
2016,2016/10,2016/10/08,60,38,49,-3,16,0,0.00,0.0,0,3.8,10,320,M,M,2,,14,340
2016,2016/10,2016/10/09,63,38,51,0,14,0,0.00,0.0,0,4.7,12,40,M,M,2,8,14,30
2016,2016/10,2016/10/10,71,40,56,5,9,0,0,0.0,0,6.7,17,170,M,M,4,,20,170
2016,2016/10,2016/10/11,74,58,66,16,0,1,0,0.0,0,10.5,23,190,M,M,4,,29,180
2016,2016/10,2016/10/12,62,42,52,2,13,0,0.28,0.0,0,7.6,16,320,M,M,8,13,25,330
2016,2016/10,2016/10/13,52,34,43,-7,22,0,0.00,0.0,0,2.7,10,220,M,M,2,,15,270
2016,2016/10,2016/10/14,63,33,48,-2,17,0,0.00,0.0,0,9.3,24,170,M,M,4,1,29,190
2016,2016/10,2016/10/15,66,54,60,11,5,0,1.67,0.0,0,9.6,20,190,M,M,8,13,24,200
2016,2016/10,2016/10/16,71,61,66,17,0,1,0.15,0.0,0,5.8,16,130,M,M,8,123,19,120
2016,2016/10,2016/10/17,79,65,72,24,0,7,0.00,0.0,0,11.3,21,180,M,M,8,1,31,170
2016,2016/10,2016/10/18,75,48,62,14,3,0,0.00,0.0,0,5.8,15,310,M,M,2,,23,310
2016,2016/10,2016/10/19,68,45,57,9,8,0,0.00,0.0,0,1.6,9,350,M,M,5,8,12,310
2016,2016/10,2016/10/20,51,40,46,-1,19,0,0.00,0.0,0,9.5,22,20,M,M,6,,27,10
2016,2016/10,2016/10/21,51,33,42,-5,23,0,0.00,0.0,0,4.9,17,20,M,M,6,,21,360
2016,2016/10,2016/10/22,61,38,50,3,15,0,0.00,0.0,0,4.6,14,180,M,M,5,1,20,190
2016,2016/10,2016/10/23,71,37,54,8,11,0,0.00,0.0,0,6.3,21,310,M,M,2,1,30,300
2016,2016/10,2016/10/24,57,34,46,0,19,0,0.00,0.0,0,5.1,15,10,M,M,3,,18,340
2016,2016/10,2016/10/25,52,33,43,-3,22,0,0.06,0.0,0,5.1,12,130,M,M,7,,22,50
2016,2016/10,2016/10/26,47,43,45,0,20,0,2.34,0.0,0,13.3,25,120,M,M,10,1,31,110
2016,2016/10,2016/10/27,45,40,43,-2,22,0,0.00,0.0,0,6.3,15,10,M,M,10,,18,10
2016,2016/10,2016/10/28,64,43,54,9,11,0,0.00,0.0,0,12.3,20,190,M,M,8,1,26,170
2016,2016/10,2016/10/29,65,49,57,13,8,0,0.00,0.0,0,4.9,13,360,M,M,6,12,15,10
2016,2016/10,2016/10/30,54,39,47,3,18,0,0.02,0.0,0,5.9,17,30,M,M,8,1,21,30
2016,2016/10,2016/10/31,61,38,50,7,15,0,0.00,0.0,0,10.9,23,170,M,M,7,,29,170
2016,2016/09,2016/09/01,73,54,64,-2,1,0,0.00,0.0,0,7.4,18,20,M,M,5,,27,210
2016,2016/09,2016/09/02,75,50,63,-3,2,0,0.00,0.0,0,5.5,14,90,M,M,2,,17,90
2016,2016/09,2016/09/03,76,50,63,-3,2,0,0.00,0.0,0,4.0,13,140,M,M,5,,16,130
2016,2016/09,2016/09/04,78,58,68,2,0,3,0.00,0.0,0,9.1,18,160,M,M,7,,23,170
2016,2016/09,2016/09/05,86,65,76,11,0,11,0.00,0.0,0,11.0,23,190,M,M,3,,29,190
2016,2016/09,2016/09/06,88,70,79,14,0,14,1.42,0.0,0,6.8,24,350,M,M,6,13,34,360
2016,2016/09,2016/09/07,74,69,72,7,0,7,1.59,0.0,0,6.2,24,350,M,M,9,13,31,10
2016,2016/09,2016/09/08,82,60,71,7,0,6,0,0.0,0,3.7,12,310,M,M,6,,18,260
2016,2016/09,2016/09/09,76,56,66,2,0,1,0.01,0.0,0,5.3,17,300,M,M,6,1,28,290
2016,2016/09,2016/09/10,72,55,64,0,1,0,0.06,0.0,0,6.5,20,350,M,M,7,1,27,340
2016,2016/09,2016/09/11,75,49,62,-1,3,0,0.00,0.0,0,6.1,14,190,M,M,2,,19,200
2016,2016/09,2016/09/12,78,56,67,4,0,2,0.00,0.0,0,11.2,24,180,M,M,3,,29,170
2016,2016/09,2016/09/13,70,59,65,3,0,0,0.76,0.0,0,5.0,14,300,M,M,9,13,22,300
2016,2016/09,2016/09/14,75,56,66,4,0,1,0,0.0,0,4.1,9,120,M,M,6,,17,330
2016,2016/09,2016/09/15,77,53,65,4,0,0,0.00,0.0,0,8.5,17,140,M,M,4,1,24,240
2016,2016/09,2016/09/16,78,63,71,10,0,6,0.57,0.0,0,6.9,21,170,M,M,7,13,24,170
2016,2016/09,2016/09/17,75,57,66,6,0,1,0.00,0.0,0,4.7,14,240,M,M,3,,20,260
2016,2016/09,2016/09/18,78,53,66,6,0,1,0.00,0.0,0,3.9,10,200,M,M,3,1,16,190
2016,2016/09,2016/09/19,82,58,70,10,0,5,0.91,0.0,0,6.1,16,360,M,M,5,123,23,290
2016,2016/09,2016/09/20,84,55,70,11,0,5,0.00,0.0,0,3.7,14,160,M,M,5,12,18,190
2016,2016/09,2016/09/21,73,61,67,8,0,2,2.58,0.0,0,7.2,29,180,M,M,8,123,35,170
2016,2016/09,2016/09/22,75,63,69,11,0,4,0,0.0,0,3.5,18,100,M,M,7,12,21,100
2016,2016/09,2016/09/23,70,62,66,8,0,1,0,0.0,0,8.0,17,100,M,M,10,1,29,340
2016,2016/09,2016/09/24,71,61,66,9,0,1,0.07,0.0,0,8.7,16,130,M,M,7,1,22,110
2016,2016/09,2016/09/25,79,60,70,13,0,5,0.25,0.0,0,7.8,18,170,M,M,6,13,24,170
2016,2016/09,2016/09/26,66,53,60,4,5,0,0.00,0.0,0,7.4,20,290,M,M,3,,34,310
2016,2016/09,2016/09/27,61,48,55,-1,10,0,0.05,0.0,0,7.5,17,310,M,M,6,,26,320
2016,2016/09,2016/09/28,62,48,55,-1,10,0,0.10,0.0,0,8.9,22,50,M,M,6,1,26,30
2016,2016/09,2016/09/29,72,51,62,7,3,0,0.00,0.0,0,14.3,25,30,M,M,3,,32,50
2016,2016/09,2016/09/30,64,56,60,5,5,0,0.09,0.0,0,10.3,20,40,M,M,10,1,25,50
2016,2016/08,2016/08/01,83,63,73,2,0,8,0.00,0.0,0,4.8,13,120,M,M,4,1,17,120
2016,2016/08,2016/08/02,84,65,75,4,0,10,0,0.0,0,4.9,12,180,M,M,5,,15,200
2016,2016/08,2016/08/03,89,70,80,10,0,15,0.00,0.0,0,3.7,13,170,M,M,5,18,15,170
2016,2016/08,2016/08/04,88,71,80,10,0,15,1.61,0.0,0,8.8,33,130,M,M,5,13,41,130
2016,2016/08,2016/08/05,81,65,73,3,0,8,0.00,0.0,0,6.3,13,310,M,M,5,,17,340
2016,2016/08,2016/08/06,80,59,70,0,0,5,0.00,0.0,0,4.1,14,360,M,M,2,,19,360
2016,2016/08,2016/08/07,79,59,69,-1,0,4,0.00,0.0,0,5.1,14,20,M,M,5,,23,350
2016,2016/08,2016/08/08,82,56,69,-1,0,4,0.00,0.0,0,5.5,13,150,M,M,4,,16,50
2016,2016/08,2016/08/09,84,69,77,7,0,12,0.00,0.0,0,5.0,12,200,M,M,5,,16,230
2016,2016/08,2016/08/10,87,67,77,7,0,12,0.00,0.0,0,5.5,15,180,M,M,3,18,20,180
2016,2016/08,2016/08/11,84,74,79,9,0,14,0.15,0.0,0,7.3,20,170,M,M,6,13,23,170
2016,2016/08,2016/08/12,81,72,77,7,0,12,0.95,0.0,0,5.1,12,200,M,M,8,12,15,190
2016,2016/08,2016/08/13,80,66,73,3,0,8,0.07,0.0,0,6.0,16,290,M,M,7,1,21,300
2016,2016/08,2016/08/14,83,62,73,3,0,8,0.00,0.0,0,1.9,9,300,M,M,4,1,14,220
2016,2016/08,2016/08/15,81,61,71,1,0,6,0.00,0.0,0,4.0,12,100,M,M,6,1,18,90
2016,2016/08,2016/08/16,85,63,74,4,0,9,0.00,0.0,0,4.8,13,320,M,M,5,18,19,330
2016,2016/08,2016/08/17,84,64,74,5,0,9,0.38,0.0,0,4.4,17,320,M,M,4,1,25,290
2016,2016/08,2016/08/18,86,65,76,7,0,11,0.10,0.0,0,4.5,14,190,M,M,4,13,22,290
2016,2016/08,2016/08/19,82,65,74,5,0,9,2.74,0.0,0,6.3,37,330,M,M,8,13,48,330
2016,2016/08,2016/08/20,74,60,67,-2,0,2,0.28,0.0,0,5.5,17,300,M,M,7,13,27,300
2016,2016/08,2016/08/21,72,54,63,-6,2,0,0.00,0.0,0,5.7,16,310,M,M,4,,24,300
2016,2016/08,2016/08/22,77,51,64,-5,1,0,0.00,0.0,0,6.7,17,190,M,M,1,1,22,190
2016,2016/08,2016/08/23,80,62,71,3,0,6,0.00,0.0,0,12.7,22,180,M,M,6,3,28,180
2016,2016/08,2016/08/24,84,67,76,8,0,11,0.51,0.0,0,7.7,21,190,M,M,9,13,26,180
2016,2016/08,2016/08/25,80,62,71,3,0,6,0.00,0.0,0,3.7,10,320,M,M,5,1,13,330
2016,2016/08,2016/08/26,75,57,66,-2,0,1,0,0.0,0,2.4,7,70,M,M,6,1,14,70
2016,2016/08,2016/08/27,77,61,69,1,0,4,0.95,0.0,0,4.7,13,70,M,M,9,12,21,40
2016,2016/08,2016/08/28,81,62,72,4,0,7,0.00,0.0,0,3.7,10,160,M,M,8,12,13,80
2016,2016/08,2016/08/29,83,64,74,7,0,9,0.00,0.0,0,3.6,16,150,M,M,6,1,20,140
2016,2016/08,2016/08/30,84,68,76,9,0,11,0.13,0.0,0,3.8,10,30,M,M,6,1,26,30
2016,2016/08,2016/08/31,77,59,68,1,0,3,0.00,0.0,0,6.3,16,30,M,M,4,,20,30
2016,2016/07,2016/07/01,73,54,64,-7,1,0,0.00,0.0,0,7.3,21,20,M,M,6,1,26,20
2016,2016/07,2016/07/02,75,55,65,-6,0,0,0.00,0.0,0,3.3,12,170,M,M,5,,16,170
2016,2016/07,2016/07/03,77,51,64,-7,1,0,0.00,0.0,0,6.3,14,100,M,M,3,1,20,90
2016,2016/07,2016/07/04,75,53,64,-7,1,0,0.00,0.0,0,3.2,9,190,M,M,8,1,12,160
2016,2016/07,2016/07/05,85,65,75,4,0,10,0.42,0.0,0,6.7,30,320,M,M,7,13,45,330
2016,2016/07,2016/07/06,84,66,75,4,0,10,0.07,0.0,0,5.4,18,160,M,M,6,13,23,150
2016,2016/07,2016/07/07,85,65,75,3,0,10,0.13,0.0,0,4.8,18,310,M,M,6,123,27,310
2016,2016/07,2016/07/08,82,67,75,3,0,10,0.00,0.0,0,7.5,20,310,M,M,4,,32,300
2016,2016/07,2016/07/09,81,61,71,-1,0,6,0.00,0.0,0,6.6,16,20,M,M,3,,21,340
2016,2016/07,2016/07/10,80,59,70,-2,0,5,0,0.0,0,10.1,24,170,M,M,6,3,29,160
2016,2016/07,2016/07/11,90,71,81,9,0,16,0.00,0.0,0,13.9,25,170,M,M,5,,32,150
2016,2016/07,2016/07/12,83,70,77,5,0,12,0.01,0.0,0,8.9,18,190,M,M,6,,25,210
2016,2016/07,2016/07/13,87,71,79,7,0,14,0.01,0.0,0,6.3,15,200,M,M,5,,21,210
2016,2016/07,2016/07/14,83,62,73,1,0,8,0.00,0.0,0,7.5,17,300,M,M,4,,29,300
